172.20.0.1 - - [12/Jul/2025:21:16:49 +0000] "GET /assets/svgs/pterodactyl.svg HTTP/1.1" 200 12805 "http://localhost/auth/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:16:49 +0000] "GET /locales/locale.json?locale=en&namespace=translation&hash=19784382e13 HTTP/1.1" 200 54 "http://localhost/auth/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:16:49 +0000] "GET /favicons/favicon.ico HTTP/1.1" 200 1150 "http://localhost/auth/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:17:01 +0000] "GET /sanctum/csrf-cookie HTTP/1.1" 204 0 "http://localhost/auth/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:17:01 +0000] "POST /auth/login HTTP/1.1" 500 242 "http://localhost/auth/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:17:14 +0000] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 200 822 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:19:11 +0000] "POST /auth/login HTTP/1.1" 419 167 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:21:26 +0000] "GET / HTTP/1.1" 200 1908 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:28:02 +0000] "GET /sanctum/csrf-cookie HTTP/1.1" 204 0 "http://localhost/auth/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:28:02 +0000] "POST /auth/login HTTP/1.1" 500 242 "http://localhost/auth/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:28:05 +0000] "GET /auth/login HTTP/1.1" 200 810 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:28:05 +0000] "GET /assets/bundle.763e6b7d.js HTTP/1.1" 200 163726 "http://localhost/auth/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:28:05 +0000] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 200 822 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:28:06 +0000] "GET /assets/vendors~auth~dashboard~server.a7e0d793.js HTTP/1.1" 200 27824 "http://localhost/auth/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:28:06 +0000] "GET /assets/auth.96e17f54.js HTTP/1.1" 200 7918 "http://localhost/auth/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:28:06 +0000] "GET /assets/svgs/pterodactyl.svg HTTP/1.1" 200 12805 "http://localhost/auth/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:28:06 +0000] "GET /locales/locale.json?locale=en&namespace=translation&hash=19784382e13 HTTP/1.1" 200 54 "http://localhost/auth/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:28:06 +0000] "GET /favicons/favicon.ico HTTP/1.1" 200 1150 "http://localhost/auth/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:28:21 +0000] "GET /sanctum/csrf-cookie HTTP/1.1" 204 0 "http://localhost/auth/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:28:21 +0000] "POST /auth/login HTTP/1.1" 500 242 "http://localhost/auth/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:35:13 +0000] "POST /auth/login HTTP/1.1" 419 6622 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:35:27 +0000] "GET / HTTP/1.1" 200 1908 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:35:27 +0000] "GET /auth/login HTTP/1.1" 200 1874 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:35:43 +0000] "GET /auth/login HTTP/1.1" 200 1874 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:37:17 +0000] "GET /auth/login HTTP/1.1" 200 1874 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:37:17 +0000] "POST /auth/login HTTP/1.1" 419 6622 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:37:36 +0000] "GET /auth/login HTTP/1.1" 200 1874 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:37:36 +0000] "POST /auth/login HTTP/1.1" 419 6622 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:37:50 +0000] "GET /auth/login HTTP/1.1" 200 1874 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:38:06 +0000] "GET /auth/login HTTP/1.1" 200 1874 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:38:06 +0000] "POST /auth/login HTTP/1.1" 419 6622 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:39:11 +0000] "GET /auth/login HTTP/1.1" 200 1874 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:39:11 +0000] "POST /auth/login HTTP/1.1" 500 242 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:39:11 +0000] "GET /admin HTTP/1.1" 403 6616 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:40:16 +0000] "GET /auth/login HTTP/1.1" 200 1874 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:40:16 +0000] "POST /auth/login HTTP/1.1" 500 242 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:40:16 +0000] "GET /admin HTTP/1.1" 403 6616 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:41:05 +0000] "GET /auth/login HTTP/1.1" 200 1874 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:41:06 +0000] "POST /auth/login HTTP/1.1" 500 242 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:41:06 +0000] "GET /admin HTTP/1.1" 403 6616 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:42:47 +0000] "GET /auth/login HTTP/1.1" 200 1833 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:42:47 +0000] "POST /auth/login HTTP/1.1" 400 11019 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:42:47 +0000] "GET /admin HTTP/1.1" 403 6616 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:43:29 +0000] "GET /auth/login HTTP/1.1" 200 1833 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:43:29 +0000] "POST /auth/login HTTP/1.1" 400 11019 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:43:29 +0000] "GET /admin HTTP/1.1" 403 6616 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:44:26 +0000] "GET /auth/login HTTP/1.1" 200 1833 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:44:26 +0000] "POST /auth/login HTTP/1.1" 400 11019 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:44:26 +0000] "GET /admin HTTP/1.1" 403 6616 "-" "curl/8.9.1" "-"
172.20.0.1 - - [12/Jul/2025:21:44:55 +0000] "GET /sanctum/csrf-cookie HTTP/1.1" 204 0 "http://localhost/auth/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:44:55 +0000] "POST /auth/login HTTP/1.1" 200 243 "http://localhost/auth/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:44:55 +0000] "GET / HTTP/1.1" 200 952 "http://localhost/auth/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:44:55 +0000] "GET /assets/dashboard.bc4c545b.js HTTP/1.1" 200 3439 "http://localhost/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:44:55 +0000] "GET /assets/dashboard~server.f301f1b3.js HTTP/1.1" 200 59200 "http://localhost/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:44:55 +0000] "GET /assets/vendors~dashboard~server.99339824.js HTTP/1.1" 200 287013 "http://localhost/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:44:55 +0000] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 200 952 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:44:55 +0000] "GET /api/client?page=1 HTTP/1.1" 200 124 "http://localhost/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:45:03 +0000] "GET /api/client?page=1&type=admin HTTP/1.1" 200 124 "http://localhost/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:45:03 +0000] "GET /api/client?page=1 HTTP/1.1" 200 124 "http://localhost/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:45:04 +0000] "GET /admin HTTP/1.1" 200 2636 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:45:04 +0000] "GET /themes/pterodactyl/vendor/select2/select2.min.css?t={cache-version} HTTP/1.1" 200 1999 "http://localhost/admin" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:45:04 +0000] "GET /themes/pterodactyl/vendor/adminlte/admin.min.css?t={cache-version} HTTP/1.1" 200 15478 "http://localhost/admin" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:45:04 +0000] "GET /themes/pterodactyl/vendor/animate/animate.min.css?t={cache-version} HTTP/1.1" 200 3995 "http://localhost/admin" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:45:04 +0000] "GET /themes/pterodactyl/css/pterodactyl.css?t={cache-version} HTTP/1.1" 200 4080 "http://localhost/admin" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:45:04 +0000] "GET /themes/pterodactyl/vendor/bootstrap/bootstrap.min.css?t={cache-version} HTTP/1.1" 200 19753 "http://localhost/admin" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:45:04 +0000] "GET /themes/pterodactyl/vendor/adminlte/colors/skin-blue.min.css?t={cache-version} HTTP/1.1" 200 737 "http://localhost/admin" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:45:04 +0000] "GET /themes/pterodactyl/vendor/sweetalert/sweetalert.min.css?t={cache-version} HTTP/1.1" 200 3858 "http://localhost/admin" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:45:04 +0000] "GET /js/keyboard.polyfill.js HTTP/1.1" 200 1110 "http://localhost/admin" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:45:04 +0000] "GET /themes/pterodactyl/vendor/jquery/jquery.min.js?t={cache-version} HTTP/1.1" 200 30133 "http://localhost/admin" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:45:04 +0000] "GET /themes/pterodactyl/css/checkbox.css HTTP/1.1" 200 1633 "http://localhost/themes/pterodactyl/css/pterodactyl.css?t={cache-version}" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:45:04 +0000] "GET /themes/pterodactyl/vendor/bootstrap-notify/bootstrap-notify.min.js?t={cache-version} HTTP/1.1" 200 2610 "http://localhost/admin" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:45:04 +0000] "GET /themes/pterodactyl/vendor/sweetalert/sweetalert.min.js?t={cache-version} HTTP/1.1" 200 6101 "http://localhost/admin" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:45:04 +0000] "GET /themes/pterodactyl/js/admin/functions.js?t={cache-version} HTTP/1.1" 200 1172 "http://localhost/admin" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:45:04 +0000] "GET /themes/pterodactyl/vendor/bootstrap/bootstrap.min.js?t={cache-version} HTTP/1.1" 200 9845 "http://localhost/admin" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:45:04 +0000] "GET /themes/pterodactyl/vendor/slimscroll/jquery.slimscroll.min.js?t={cache-version} HTTP/1.1" 200 1901 "http://localhost/admin" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:45:04 +0000] "GET /themes/pterodactyl/vendor/adminlte/app.min.js?t={cache-version} HTTP/1.1" 200 3617 "http://localhost/admin" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:45:04 +0000] "GET /themes/pterodactyl/vendor/select2/select2.full.min.js?t={cache-version} HTTP/1.1" 200 21216 "http://localhost/admin" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
172.20.0.1 - - [12/Jul/2025:21:45:04 +0000] "GET /js/autocomplete.js HTTP/1.1" 200 183 "http://localhost/admin" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36" "-"
